tomeID,name,level,role,objective,reward
Tome11,Combo King,3,Killer,Hit <b>2 different Survivor(s)</b> with your weapon within <b>60 second(s)</b>. Do this <b>5 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Sore Ankles,3,Survivor,Fall from a great height while being chased <b>6 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Reverent,3,Killer,Sacrifice <b>15 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Craft Time's Over,3,Survivor,Cleanse <b>15 Totem(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Darkly Obsessed,3,Killer,Hook the Obsession <b>8 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,The Last Place You Look,3,Survivor,Unlock <b>8 chest(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,The Engineer's Guild,3,Survivor,Repair a total of <b>7 generator(s)</b> while cooperating with other Survivor(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,High Skill,3,Survivor,Get a Great result on <b>10 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,King of the Shadows,3,Survivor,Hide within 10 meters of the Killer without being caught for a total of <b>60 second(s)</b> as <b>David King</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,Savior,3,Survivor,Unhook <b>4 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,The Shield,3,Survivor,Take <b>2 protection hit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,One More Time,3,Survivor,Succeed at <b>5 consecutive Skill Checks</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,No Mither At All,3,Survivor,Escape <b>1 trial(s)</b> while using <b>only</b> the perk(s) <b>NoMither</b> and no other perk(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,Escape Artist,3,Survivor,Escape <b>4 trial(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Nitty-Gritty,3,Killer,Hook <b>7 Survivor(s)</b> while using the perk <b>Mad Grit</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,Beast Mode,3,Killer,Hit <b>15 Survivor(s)</b> in <b>Feral Frenzy</b> as <b>The Legion</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,Bloody Rewards,3,General,Earn <b>100000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Repair or Raze,3,General,Earn a total of <b>3</b> of the following of <b>Gold Quality</b> or better as Survivor or Killer:<ul><li><b>Lightbringer emblem(s).</b></li><li><b>Gatekeeper emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Scrap Yard,3,Killer,Damage <b>20 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Drop or Chop,3,General,Complete a total of <b>15</b> of the following as Survivor or Killer:<ul><li><b>Drop pallet(s) while being chased by the Killer.</b></li><li><b>Break pallet(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome11,Glyph Tracker,3,Killer,Commune with <b>3 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,Glyph Pursuer,3,General,Commune with <b>8 Green Glyph(s).</b>_GFX::CQGGIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome11,Blindsided,4,Survivor,Blind the Killer <b>12 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Anger Management,4,Killer,Destroy <b>25 dropped pallet(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Deadly Race,4,Survivor,Be chased by the Killer for a total of <b>300 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Carry On,4,Killer,Carry Survivors over <b>300 meters</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Bring the Light,4,Survivor,Repair a total of <b>15 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Obsessive,4,Killer,Kill the Obsession <b>10 time(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Appeal to Heal,4,Survivor,Fully deplete <b>6 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,By Hook or Crook,4,Killer,Hook <b>2 different Survivors</b> within <b>60 second(s)</b>. Do this <b>5 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Generosity,4,Survivor,Heal a total of <b>12 health state(s)</b> of other Survivors.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Bloody Good,4,Killer,Hit a Survivor with your weapon <b>40 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Jeff's Left,4,Survivor,Escape <b>1 trial(s)</b> as <b>Jeff Johansen</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome11,Strategic Alliance,4,Survivor,Perform a cooperative action for <b>360 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Unleash the Rage,4,Killer,"Break <b>50</b> walls, pallets or generators.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Taking Responsibility,4,Survivor,Finish healing <b>3 health state(s)</b> of other Survivors while using the perk <b>Aftercare</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome11,Beast Mode,4,Killer,Hit <b>20 Survivor(s)</b> in <b>Feral Frenzy</b> as <b>The Legion</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome11,Destroy or Rebuild,4,General,Complete a total of <b>20</b> of the following as Survivor or Killer:<ul><li><b>Succeed at generator skill check(s).</b></li><li><b>Break generator(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Bloody Rewards,4,General,Earn <b>150000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Predator or Prey,4,General,Earn a total of <b>3</b> of the following of <b>Iridescent Quality</b> as Survivor or Killer:<ul><li><b>Evader emblem(s).</b></li><li><b>Chaser emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome11,Glyph Pursuer,4,General,Commune with <b>12 Green Glyph(s).</b>_GFX::CQGGIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome11,Glyph Seeker,4,General,Commune with <b>5 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome11,Glyph Caretaker,4,Survivor,Commune with <b>4 White Glyph(s).</b>_GFX::CQGIBIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Craft Time's Over,1,Survivor,Cleanse <b>8 Totem(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Liberator,1,Survivor,Unhook <b>4 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Skilled Operator,1,Survivor,Succeed at <b>12 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Life Giver,1,Survivor,Heal a total of <b>3 health state(s)</b> of any Survivor.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Strategic Alliance,1,Survivor,Perform a cooperative action for <b>90 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Grease Monkey,1,Survivor,Fully deplete <b>3 Toolbox(es)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Scrap Yard,1,Killer,Damage <b>6 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Knockout,1,Killer,Knock down <b>8 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Diverse Despair,1,Killer,Hook <b>4 different Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Reverent,1,Killer,Sacrifice <b>6 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Lethal Strike,1,Killer,Hit <b>6 Survivor(s)</b> while performing a Lethal Rush as <b>The Blight</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Dragon's Hit,1,Killer,Hit a Survivor suffering from the Exposed status effect with your weapon <b>2 time(s)</b> while using the perk <b>Dragon’s Grip</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,A Bit More in the Tank,1,Survivor,Escape <b>2 chase(s)</b> while using the perk <b>Overcome</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Keep Your Enemies Closer,1,Survivor,Hide within 10 meters of the Killer without being caught for a total of <b>15 seconds</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Bloody Rewards,1,General,Earn <b>50000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Predator or Prey,1,General,Earn a total of <b>3</b> of the following of <b>Bronze Quality</b> or better as Survivor or Killer:<ul><li><b>Evader emblem(s).</b></li><li><b>Chaser emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome12,Jump-start,1,Survivor,Vault a pallet or window while in a chase <b>2 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Strength in Numbers,1,Survivor,Survive while <b>1 other Survivor(s)</b> escape the trial as <b>Jonah Vasquez</b>. You must remain in the trial while they escape.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Dark Adherent,1,Killer,Hook <b>4 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Another For the Entity,1,Killer,Sacrifice <b>2 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Glyph Communer,1,Survivor,Commune with <b>2 Blue Glyph(s).</b>_GFX::CQGBIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Glyph Seeker,1,General,Commune with <b>1 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Scientific Breakthrough,2,Killer,Break <b>8</b> walls or pallets with a Lethal Rush as <b>The Blight</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,"Action, Reaction",2,Killer,Down <b>2 Survivor(s)</b> near pallets while using the perk <b>Hex: Blood Favor</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Undying Influence,2,Killer,Finish the trial with at least <b>1 Hex Totem(s)</b> remaining while using the perk <b>Hex: Undying</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Speedy Demise,2,Killer,Down <b>2 Survivor(s)</b> with a Lethal Rush as <b>The Blight</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Peer Reviewed,2,Survivor,"Succeed, or have another Survivor succeed, <b>5</b> skill checks while repairing a generator cooperatively while using the perk <b>Corrective Action</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,No Stone Unturned,2,Survivor,Unlock <b>3 chest(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,This One's Personal,2,Killer,Kill the Obsession <b>1 time(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Machinist,2,Survivor,Finish repairing <b>2 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Zero to Sixty,2,Killer,Knock down a Survivor within 60 seconds of downing another Survivor <b>2 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Appeal to Heal,2,Survivor,Fully deplete <b>3 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Sore Ankles,2,Survivor,Fall from a great height while being chased <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Whatever it Takes,2,Survivor,Stun the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Bring the Light,2,Survivor,Repair a total of <b>10 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Bloody Rewards,2,General,Earn <b>75000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Callousness or Compassion,2,General,Earn a total of <b>3</b> of the following of <b>Silver Quality</b> or better as Survivor or Killer:<ul><li><b>Benevolent emblem(s).</b></li><li><b>Malicious emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Execution,2,Killer,Kill <b>10 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Spree of Violence,2,Killer,Hit <b>8 different Survivor(s)</b> with your weapon.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Unleash the Rage,2,Killer,"Break <b>25</b> walls, pallets or generators.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Carry On,2,Killer,Carry Survivors over <b>150 meters</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome12,Glyph Seeker,2,General,Commune with <b>3 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Glyph Pursuer,2,General,Commune with <b>6 Green Glyph(s).</b>_GFX::CQGGIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Glyph Graduate,2,Survivor,Commune with <b>2 Yellow Glyph(s).</b>_GFX::CQGYIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome12,Solve For X,3,Survivor,Escape <b>1 trial(s)</b> as <b>Jonah Vasquez</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Breathless,3,Killer,Down <b>6 Survivor(s)</b> while using <b>only</b> the perk(s) <b>Stridor</b> and no other perk(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Botanist's Blessing,3,Survivor,Completely heal <b>3</b> health state(s) of any Survivor as <b>Claudette Morel</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Stop 'Em in Their Tracks,3,Survivor,Stun or blind the Killer <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Long Distance Runner,3,Survivor,Be chased by the Killer for a total of <b>75 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,"You, Yes, You",3,Killer,Hook the Obsession <b>3 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Leap of Faith,3,Survivor,Vault a pallet or window while in a chase <b>6 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Blindsided,3,Survivor,Blind the Killer <b>6 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Take Care,3,Survivor,Heal yourself a total of <b>6 health states</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,High Skill,3,Survivor,Get a Great result on <b>8 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Craft Time's Over,3,Survivor,Cleanse <b>10 Totem(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Gruesome,3,Killer,Hook <b>15 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Anger Management,3,Killer,Destroy <b>12 dropped pallet(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Reverent,3,Killer,Sacrifice <b>10 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Exposed Target,3,Killer,Hit <b>8 Survivor(s)</b> with your weapon while that Survivor is Exposed.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Deadly Pursuit,3,Killer,Chase Survivors for a total of <b>240 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Bloody Rewards,3,General,Earn <b>100000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Suffer or Slaughter,3,General,Earn a total of <b>3</b> of the following of <b>Gold Quality</b> or better as Survivor or Killer:<ul><li><b>Unbroken emblem(s).</b></li><li><b>Devout emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome12,Cleanse the Filth,3,Killer,Hit a Survivor <b>6 time(s)</b> right after a Blink as <b>The Nurse</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Raised to the Nth Power,3,Survivor,Escape <b>1 trial(s)</b> through the exit gate while using the perk <b>Boon: Exponential</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Glyph Pursuer,3,General,Commune with <b>3 Green Glyph(s).</b>_GFX::CQGGIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Glyph Tracker,3,Killer,Commune with <b>3 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Glyph Seeker,3,General,Commune with <b>4 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome12,Outta Sight,4,Survivor,Hide within 10 meters of the Killer without being caught for a total of <b>120 seconds</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Take One for the Team,4,Survivor,Take <b>8 protection hit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Go For Broke,4,Survivor,Sabotage <b>12 hook(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Escape Artist,4,Survivor,Escape <b>4 trial(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,The Engineer's Guild,4,Survivor,Repair a total of <b>8 generator(s)</b> while cooperating with other Survivor(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,By Hook or Crook,4,Killer,Hook <b>2 different Survivors</b> within <b>60 second(s)</b>. Do this <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Unleash the Rage,4,Killer,"Break <b>40</b> walls, pallets or generators.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Execution,4,Killer,Kill <b>12 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
