riftID,number,type,reward
Tome11,43,Free,"[{'amount': 1, 'id': 'CM_Torso009_01', 'type': 'item'}]"
Tome11,47,Free,"[{'amount': 1, 'id': 'TC_Torso05_04', 'type': 'item'}]"
Tome11,52,Free,"[{'amount': 1, 'id': 'K23_Weapon006_01', 'type': 'item'}]"
Tome11,55,Free,"[{'amount': 1, 'id': 'MT_Head014_01', 'type': 'item'}]"
Tome11,60,Free,"[{'amount': 1, 'id': 'MT_Legs005_01', 'type': 'item'}]"
Tome11,63,Free,"[{'amount': 1, 'id': 'TC_W05_04', 'type': 'item'}]"
Tome11,67,Free,"[{'amount': 1, 'id': 'K22_Head008', 'type': 'item'}]"
Tome11,70,Free,"[{'amount': 1, 'id': 'DK_Head016', 'type': 'item'}]"
Tome11,1,Premium,"[{'amount': 1, 'id': 'K22_Body008', 'type': 'item'}, {'amount': 1, 'id': 'DK_Torso016', 'type': 'item'}, {'amount': 1, 'id': 'LI_020', 'type': 'item'}]"
Tome11,2,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,3,Premium,"[{'amount': 1, 'id': 'LI_018', 'type': 'item'}]"
Tome11,4,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,5,Premium,"[{'amount': 1, 'id': 'KS_Head014', 'type': 'item'}]"
Tome11,6,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,7,Premium,"[{'amount': 1, 'id': 'TN_W006_02', 'type': 'item'}]"
Tome11,8,Premium,"[{'amount': 1, 'id': 'LI_029', 'type': 'item'}]"
Tome11,9,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,10,Premium,"[{'amount': 1, 'id': 'LI_015', 'type': 'item'}]"
Tome11,11,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,12,Premium,"[{'amount': 1, 'id': 'LI_012', 'type': 'item'}]"
Tome11,13,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,14,Premium,"[{'amount': 1, 'id': 'LI_022', 'type': 'item'}]"
Tome11,15,Premium,"[{'amount': 1, 'id': 'DF_Legs001_05', 'type': 'item'}]"
Tome11,16,Premium,"[{'amount': 1, 'id': 'LI_024', 'type': 'item'}]"
Tome11,17,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,18,Premium,"[{'amount': 1, 'id': 'LI_006', 'type': 'item'}]"
Tome11,19,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,20,Premium,"[{'amount': 1, 'id': 'LI_009', 'type': 'item'}]"
Tome11,21,Premium,"[{'amount': 1, 'id': 'TN_Body006_02', 'type': 'item'}]"
Tome11,22,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,23,Premium,"[{'amount': 1, 'id': 'KS_Legs014', 'type': 'item'}]"
Tome11,24,Premium,"[{'amount': 1, 'id': 'LI_030', 'type': 'item'}]"
Tome11,25,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,26,Premium,"[{'amount': 1, 'id': 'LI_019', 'type': 'item'}]"
Tome11,27,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,28,Premium,"[{'amount': 1, 'id': 'DK_Legs016', 'type': 'item'}]"
Tome11,29,Premium,"[{'amount': 1, 'id': 'TN_Head006_02', 'type': 'item'}]"
Tome11,30,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,31,Premium,"[{'amount': 1, 'id': 'DF_Torso015_01', 'type': 'item'}]"
Tome11,32,Premium,"[{'amount': 1, 'id': 'LI_025', 'type': 'item'}]"
Tome11,33,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,34,Premium,"[{'amount': 1, 'id': 'FM_Legs019', 'type': 'item'}]"
Tome11,35,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,36,Premium,"[{'amount': 1, 'id': 'LI_005', 'type': 'item'}]"
Tome11,37,Premium,"[{'amount': 1, 'id': 'K22_W008', 'type': 'item'}]"
Tome11,38,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,39,Premium,"[{'amount': 1, 'id': 'DF_Head012_01', 'type': 'item'}]"
Tome11,40,Premium,"[{'amount': 1, 'id': 'LI_031', 'type': 'item'}]"
Tome11,41,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome11,42,Premium,"[{'amount': 1, 'id': 'KK_Mask022', 'type': 'item'}]"
Tome11,43,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,44,Premium,"[{'amount': 1, 'id': 'HS_Legs02_02', 'type': 'item'}]"
Tome11,45,Premium,"[{'amount': 1, 'id': 'LI_010', 'type': 'item'}]"
Tome11,46,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,47,Premium,"[{'amount': 1, 'id': 'KS_Torso014', 'type': 'item'}]"
Tome11,48,Premium,"[{'amount': 1, 'id': 'LI_026', 'type': 'item'}]"
Tome11,49,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,50,Premium,"[{'amount': 1, 'id': 'FM_Head019', 'type': 'item'}]"
Tome11,51,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,52,Premium,"[{'amount': 1, 'id': 'LI_007', 'type': 'item'}]"
Tome11,53,Premium,"[{'amount': 1, 'id': 'HS_Torso011_01', 'type': 'item'}]"
Tome11,54,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,55,Premium,"[{'amount': 1, 'id': 'KK_W022', 'type': 'item'}]"
Tome11,56,Premium,"[{'amount': 1, 'id': 'LI_032', 'type': 'item'}]"
Tome11,57,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,58,Premium,"[{'amount': 1, 'id': 'LI_011', 'type': 'item'}]"
Tome11,59,Premium,"[{'amount': 1, 'id': 'FM_Torso019', 'type': 'item'}]"
Tome11,60,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,61,Premium,"[{'amount': 1, 'id': 'KK_Body022', 'type': 'item'}]"
Tome11,62,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,63,Premium,"[{'amount': 1, 'id': 'LI_008', 'type': 'item'}]"
Tome11,64,Premium,"[{'amount': 1, 'id': 'LI_027', 'type': 'item'}]"
Tome11,65,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,66,Premium,"[{'amount': 1, 'id': 'HS_Head010_01', 'type': 'item'}]"
Tome11,67,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,68,Premium,"[{'amount': 1, 'id': 'LI_016', 'type': 'item'}]"
Tome11,69,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome11,70,Premium,"[{'amount': 1, 'id': 'LI_021', 'type': 'item'}]"
Tome12,3,Free,"[{'amount': 1, 'id': 'NO_028', 'type': 'item'}]"
Tome12,5,Free,"[{'amount': 1, 'id': 'NO_023', 'type': 'item'}]"
Tome12,7,Free,"[{'amount': 1, 'id': 'JP_Head012_01', 'type': 'item'}]"
Tome12,12,Free,"[{'amount': 1, 'id': 'NO_013', 'type': 'item'}]"
Tome12,15,Free,"[{'amount': 1, 'id': 'GK_Head014_01', 'type': 'item'}]"
Tome12,18,Free,"[{'amount': 1, 'id': 'NO_014', 'type': 'item'}]"
Tome12,23,Free,"[{'amount': 1, 'id': 'NO_009', 'type': 'item'}]"
Tome12,28,Free,"[{'amount': 1, 'id': 'NO_012', 'type': 'item'}]"
Tome12,31,Free,"[{'amount': 1, 'id': 'NO_015', 'type': 'item'}]"
Tome12,34,Free,"[{'amount': 1, 'id': 'NO_019', 'type': 'item'}]"
Tome12,39,Free,"[{'amount': 1, 'id': 'JP_Legs08_01', 'type': 'item'}]"
Tome12,42,Free,"[{'amount': 1, 'id': 'NO_017', 'type': 'item'}]"
Tome12,47,Free,"[{'amount': 1, 'id': 'GK_W014_01', 'type': 'item'}]"
Tome12,55,Free,"[{'amount': 1, 'id': 'JP_Torso08_01', 'type': 'item'}]"
Tome12,58,Free,"[{'amount': 1, 'id': 'NO_005', 'type': 'item'}]"
Tome12,63,Free,"[{'amount': 1, 'id': 'GK_Body014_01', 'type': 'item'}]"
Tome12,67,Free,"[{'amount': 1, 'id': 'K21_Head011', 'type': 'item'}]"
Tome12,70,Free,"[{'amount': 1, 'id': 'S29_Head009', 'type': 'item'}]"
Tome12,1,Premium,"[{'amount': 1, 'id': 'S29_Torso009', 'type': 'item'}, {'amount': 1, 'id': 'K21_Body011', 'type': 'item'}, {'amount': 1, 'id': 'NO_022', 'type': 'item'}]"
Tome12,2,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,3,Premium,"[{'amount': 1, 'id': 'KK_Mask009_01', 'type': 'item'}]"
Tome12,4,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,5,Premium,"[{'amount': 1, 'id': 'NO_006', 'type': 'item'}]"
Tome12,6,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,7,Premium,"[{'amount': 1, 'id': 'KK_W009_01', 'type': 'item'}]"
Tome12,8,Premium,"[{'amount': 1, 'id': 'CM_Head020', 'type': 'item'}]"
Tome12,9,Premium,"[{'amount': 1, 'id': 'NO_024', 'type': 'item'}]"
Tome12,10,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,11,Premium,"[{'amount': 1, 'id': 'NO_007', 'type': 'item'}]"
Tome12,12,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,13,Premium,"[{'amount': 1, 'id': 'KK_Body009_01', 'type': 'item'}]"
Tome12,14,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,15,Premium,"[{'amount': 1, 'id': 'CM_Legs020', 'type': 'item'}]"
Tome12,16,Premium,"[{'amount': 1, 'id': 'TN_Head014', 'type': 'item'}]"
Tome12,17,Premium,"[{'amount': 1, 'id': 'CM_Torso020', 'type': 'item'}]"
Tome12,18,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,19,Premium,"[{'amount': 1, 'id': 'MT_Legs006_02', 'type': 'item'}]"
Tome12,20,Premium,"[{'amount': 1, 'id': 'NO_010', 'type': 'item'}]"
Tome12,21,Premium,"[{'amount': 1, 'id': 'NO_029', 'type': 'item'}]"
Tome12,22,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,23,Premium,"[{'amount': 1, 'id': 'MT_Head013_01', 'type': 'item'}]"
Tome12,24,Premium,"[{'amount': 1, 'id': 'TN_Body014', 'type': 'item'}]"
Tome12,25,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,26,Premium,"[{'amount': 1, 'id': 'NO_025', 'type': 'item'}]"
Tome12,27,Premium,"[{'amount': 1, 'id': 'MT_Torso016_01', 'type': 'item'}]"
Tome12,28,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,29,Premium,"[{'amount': 1, 'id': 'KS_Head010_01', 'type': 'item'}]"
Tome12,30,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,31,Premium,"[{'amount': 1, 'id': 'TN_W014', 'type': 'item'}]"
Tome12,32,Premium,"[{'amount': 1, 'id': 'KS_Legs012_01', 'type': 'item'}]"
Tome12,33,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome12,34,Premium,"[{'amount': 1, 'id': 'NO_030', 'type': 'item'}]"
Tome12,35,Premium,"[{'amount': 1, 'id': 'NO_018', 'type': 'item'}]"
Tome12,36,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,37,Premium,"[{'amount': 1, 'id': 'KS_Torso008_01', 'type': 'item'}]"
Tome12,38,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,39,Premium,"[{'amount': 1, 'id': 'K21_W011', 'type': 'item'}]"
Tome12,40,Premium,"[{'amount': 1, 'id': 'MS_Head014_01', 'type': 'item'}]"
Tome12,41,Premium,"[{'amount': 1, 'id': 'NO_026', 'type': 'item'}]"
Tome12,42,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,43,Premium,"[{'amount': 1, 'id': 'NO_016', 'type': 'item'}]"
Tome12,44,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,45,Premium,"[{'amount': 1, 'id': 'MS_Torso008_01', 'type': 'item'}]"
Tome12,46,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,47,Premium,"[{'amount': 1, 'id': 'S29_Legs009', 'type': 'item'}]"
Tome12,48,Premium,"[{'amount': 1, 'id': 'NO_031', 'type': 'item'}]"
Tome12,49,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,50,Premium,"[{'amount': 1, 'id': 'HK_W010_01', 'type': 'item'}]"
Tome12,51,Premium,"[{'amount': 1, 'id': 'MS_Legs008_01', 'type': 'item'}]"
Tome12,52,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,53,Premium,"[{'amount': 1, 'id': 'S28_Head014', 'type': 'item'}]"
Tome12,54,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,55,Premium,"[{'amount': 1, 'id': 'HK_Body010_01', 'type': 'item'}]"
Tome12,56,Premium,"[{'amount': 1, 'id': 'S28_Legs014', 'type': 'item'}]"
Tome12,57,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,58,Premium,"[{'amount': 1, 'id': 'NO_027', 'type': 'item'}]"
Tome12,59,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,60,Premium,"[{'amount': 1, 'id': 'NO_020', 'type': 'item'}]"
Tome12,61,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,62,Premium,"[{'amount': 1, 'id': 'HK_Head010_01', 'type': 'item'}]"
Tome12,63,Premium,"[{'amount': 1, 'id': 'S28_Torso014', 'type': 'item'}]"
Tome12,64,Premium,"[{'amount': 1, 'id': 'NO_032', 'type': 'item'}]"
Tome12,65,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,66,Premium,"[{'amount': 1, 'id': 'NO_011', 'type': 'item'}]"
Tome12,67,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,68,Premium,"[{'amount': 1, 'id': 'NO_008', 'type': 'item'}]"
Tome12,69,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome12,70,Premium,"[{'amount': 1, 'id': 'NO_021', 'type': 'item'}]"
Tome13,1,Free,"[{'amount': 100000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,2,Free,"[{'amount': 1, 'id': 'PL_028', 'type': 'item'}]"
Tome13,3,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,4,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,5,Free,"[{'amount': 1, 'id': 'PL_015', 'type': 'item'}]"
Tome13,6,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,7,Free,"[{'amount': 1, 'id': 'SwedenSurvivor_Head018', 'type': 'item'}]"
Tome13,8,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,9,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,10,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,11,Free,"[{'amount': 1, 'id': 'JP_Torso01_03', 'type': 'item'}]"
Tome13,12,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,13,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,14,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,15,Free,"[{'amount': 1, 'id': 'K26_W010', 'type': 'item'}]"
Tome13,16,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,17,Free,"[{'amount': 1, 'id': 'PL_013', 'type': 'item'}]"
Tome13,18,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,19,Free,"[{'amount': 1, 'id': 'PL_016', 'type': 'item'}]"
Tome13,20,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,21,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,22,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,23,Free,"[{'amount': 1, 'id': 'JP_Head07_01', 'type': 'item'}]"
Tome13,24,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,25,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,26,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,27,Free,"[{'amount': 1, 'id': 'PL_005', 'type': 'item'}]"
Tome13,28,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,29,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,30,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,31,Free,"[{'amount': 1, 'id': 'K26_Head010', 'type': 'item'}]"
Tome13,32,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,33,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,34,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,35,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,36,Free,"[{'amount': 1, 'id': 'TR_Mask09_03', 'type': 'item'}]"
Tome13,37,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,38,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,39,Free,"[{'amount': 1, 'id': 'JP_Legs01_03', 'type': 'item'}]"
Tome13,40,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,41,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,42,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,43,Free,"[{'amount': 1, 'id': 'PL_017', 'type': 'item'}]"
Tome13,44,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,45,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,46,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,47,Free,"[{'amount': 1, 'id': 'TR_W09_03', 'type': 'item'}]"
Tome13,48,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,49,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,50,Free,"[{'amount': 1, 'id': 'SwedenSurvivor_Torso018', 'type': 'item'}]"
Tome13,51,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,52,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,53,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,54,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,55,Free,"[{'amount': 1, 'id': 'PL_052', 'type': 'item'}]"
Tome13,56,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,57,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,58,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,59,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,60,Free,"[{'amount': 1, 'id': 'TR_Body09_03', 'type': 'item'}]"
Tome13,61,Free,"[{'amount': 5000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,62,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,63,Free,"[{'amount': 1, 'id': 'PL_051', 'type': 'item'}]"
Tome13,64,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,65,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,66,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,67,Free,"[{'amount': 1, 'id': 'SwedenSurvivor_Legs018', 'type': 'item'}]"
Tome13,68,Free,"[{'amount': 10000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,69,Free,"[{'amount': 20000, 'id': 'Bloodpoints', 'type': 'currency'}]"
Tome13,70,Free,"[{'amount': 1, 'id': 'K26_Body010', 'type': 'item'}]"
Tome13,1,Premium,"[{'amount': 1, 'id': 'OK_Body011', 'type': 'item'}, {'amount': 1, 'id': 'S28_Torso015', 'type': 'item'}, {'amount': 1, 'id': 'PL_022', 'type': 'item'}]"
Tome13,2,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,3,Premium,"[{'amount': 1, 'id': 'PL_023', 'type': 'item'}]"
Tome13,4,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,5,Premium,"[{'amount': 1, 'id': 'PL_006', 'type': 'item'}]"
Tome13,6,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,7,Premium,"[{'amount': 1, 'id': 'MK_W010_01', 'type': 'item'}]"
Tome13,8,Premium,"[{'amount': 1, 'id': 'HS_Legs014', 'type': 'item'}]"
Tome13,9,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,10,Premium,"[{'amount': 1, 'id': 'MK_Mask010_01', 'type': 'item'}]"
Tome13,11,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,12,Premium,"[{'amount': 1, 'id': 'PL_014', 'type': 'item'}]"
Tome13,13,Premium,"[{'amount': 1, 'id': 'PL_029', 'type': 'item'}]"
Tome13,14,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,15,Premium,"[{'amount': 1, 'id': 'HS_Head014', 'type': 'item'}]"
Tome13,16,Premium,"[{'amount': 1, 'id': 'MK_Body010_01', 'type': 'item'}]"
Tome13,17,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,18,Premium,"[{'amount': 1, 'id': 'AV_Legs012_01', 'type': 'item'}]"
Tome13,19,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,20,Premium,"[{'amount': 1, 'id': 'PL_024', 'type': 'item'}]"
Tome13,21,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,22,Premium,"[{'amount': 1, 'id': 'TW_Head014', 'type': 'item'}]"
Tome13,23,Premium,"[{'amount': 1, 'id': 'HS_Torso014', 'type': 'item'}]"
Tome13,24,Premium,"[{'amount': 1, 'id': 'TW_W014', 'type': 'item'}]"
Tome13,25,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,26,Premium,"[{'amount': 1, 'id': 'PL_030', 'type': 'item'}]"
Tome13,27,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,28,Premium,"[{'amount': 1, 'id': 'OK_Mask01_02', 'type': 'item'}]"
Tome13,29,Premium,"[{'amount': 1, 'id': 'AV_Head012_01', 'type': 'item'}]"
Tome13,30,Premium,"[{'amount': '25', 'id': 'Cells', 'type': 'currency'}]"
Tome13,31,Premium,"[{'amount': 1, 'id': 'TW_Body014', 'type': 'item'}]"
Tome13,32,Premium,"[{'amount': 1, 'id': 'S28_Legs015', 'type': 'item'}]"
Tome13,33,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,34,Premium,"[{'amount': 1, 'id': 'PL_025', 'type': 'item'}]"
Tome13,35,Premium,"[{'amount': 1, 'id': 'AV_Torso012_01', 'type': 'item'}]"
Tome13,36,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,37,Premium,"[{'amount': 1, 'id': 'PL_008', 'type': 'item'}]"
Tome13,38,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,39,Premium,"[{'amount': 1, 'id': 'OK_W011', 'type': 'item'}]"
Tome13,40,Premium,"[{'amount': 1, 'id': 'MT_Torso020', 'type': 'item'}]"
Tome13,41,Premium,"[{'amount': 1, 'id': 'PL_012', 'type': 'item'}]"
Tome13,42,Premium,"[{'amount': 1, 'id': 'PL_031', 'type': 'item'}]"
Tome13,43,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,44,Premium,"[{'amount': 1, 'id': 'OK_Mask013', 'type': 'item'}]"
Tome13,45,Premium,"[{'amount': 1, 'id': 'PL_007', 'type': 'item'}]"
Tome13,46,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,47,Premium,"[{'amount': 1, 'id': 'PL_021', 'type': 'item'}]"
Tome13,48,Premium,"[{'amount': 1, 'id': 'MT_Legs020', 'type': 'item'}]"
Tome13,49,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,50,Premium,"[{'amount': 1, 'id': 'PL_026', 'type': 'item'}]"
Tome13,51,Premium,"[{'amount': 1, 'id': 'PL_009', 'type': 'item'}]"
Tome13,52,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,53,Premium,"[{'amount': 1, 'id': 'PL_010', 'type': 'item'}]"
Tome13,54,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,55,Premium,"[{'amount': 1, 'id': 'MT_Head020', 'type': 'item'}]"
Tome13,56,Premium,"[{'amount': 1, 'id': 'NK_Head011_01', 'type': 'item'}]"
Tome13,57,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,58,Premium,"[{'amount': 1, 'id': 'PL_011', 'type': 'item'}]"
Tome13,59,Premium,"[{'amount': 1, 'id': 'PL_032', 'type': 'item'}]"
Tome13,60,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,61,Premium,"[{'amount': 1, 'id': 'NK_Legs011_01', 'type': 'item'}]"
Tome13,62,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,63,Premium,"[{'amount': 1, 'id': 'OK_Mask011', 'type': 'item'}]"
Tome13,64,Premium,"[{'amount': 1, 'id': 'PL_020', 'type': 'item'}]"
Tome13,65,Premium,"[{'amount': '50', 'id': 'Cells', 'type': 'currency'}]"
Tome13,66,Premium,"[{'amount': 1, 'id': 'NK_Torso011_01', 'type': 'item'}]"
