id,survivorID,killerID,name,description,role,collection,rarity,purchasable,discount,image
S29_outfit_008,28,,Baseball Series,He took the weekend off and flew to California to support his favorite team during the series.,Survivor,Spring Ensembles,Very Rare,1,[],images/Customization/S29/S29_outfit_008.png
S29_outfit_009,28,,Infiltration Gear,He needed answers. And he needed to get them silently.,Survivor,Covert Codebreaker Collection,Very Rare,0,[],images/Customization/S29/S29_outfit_009.png
S29_outfit_01_01,28,,Target Protection Drill,"Casual outfit he wore at ""The Point,"" the facility for international CIA operation training.",Survivor,Alert Agent,Uncommon,1,[],images/Customization/S29_outfit_01_01.png
S29_outfit_01_02,28,,Rebel Infiltration Drill,"Casual outfit he wore at ""The Point,"" the facility for international CIA operation training.",Survivor,Alert Agent,Uncommon,1,[],images/Customization/S29_outfit_01_02.png
S29_outfit_01_03,28,,Online Security Drill,"Casual outfit he wore at ""The Point,"" the facility for international CIA operation training.",Survivor,Alert Agent,Uncommon,1,[],images/Customization/S29_outfit_01_03.png
S29_outfit_01_CV01,28,,Brilliant Look,Casual look to stifle through massive amounts of complex and archived codes.,Survivor,Jonah Essentials,Common,1,[],images/Customization/S29_outfit_01_CV01.png
S29_outfit_01_CV02,28,,Clever Style,Casual look to stifle through massive amounts of complex and archived codes.,Survivor,Jonah Essentials,Common,1,[],images/Customization/S29_outfit_01_CV02.png
S29_outfit_01_CV03,28,,Smart Look,Casual look to stifle through massive amounts of complex and archived codes.,Survivor,Jonah Essentials,Common,1,[],images/Customization/S29_outfit_01_CV03.png
S29_outfit_01_CV04,28,,Classic Style,Casual look to stifle through massive amounts of complex and archived codes.,Survivor,Jonah Essentials,Common,1,[],images/Customization/S29_outfit_01_CV04.png
S29_outfit_02,28,,Major League Game,"When off duty, he attended baseball games and visited museums about ancient civilization.",Survivor,Off-Duty,Rare,1,[],images/Customization/S29_outfit_02.png
S29_outfit_02_01,28,,History Museum Visitor,"When off duty, he attended baseball games and visited museums about ancient civilization.",Survivor,Off-Duty,Rare,1,[],images/Customization/S29_outfit_02_01.png
S30_outfit_006,29,,Research Trip,He sailed the high seas off the coast of Southern Japan in search of answers.,Survivor,High Seas,Very Rare,1,[],images/Customization/S30_outfit_006.png
S31_outfit_006,30,,Overlap Diver,Her research into the Ravage took her to an offshore shipwreck.,Survivor,Waterfront Massacre Collection,Very Rare,1,[],images/Customization/S31/S31_outfit_006.png
S31_outfit_007,30,,Masquerade Outfit,She found herself at a party with no idea how she arrived or what she was wearing.,Survivor,Twisted Masquerade Collection,Special Event,0,[],images/Customization/S31/S31_outfit_007.png
S31_outfit_01_01,30,,Rendering Outfit,Ensemble she wore while spending countless hours into the night editing grainy camera footage.,Survivor,Content Creator Collection,Uncommon,1,[],images/Customization/S31/S31_outfit_01_01.png
S31_outfit_01_02,30,,Production Outfit,Ensemble she wore while spending countless hours into the night editing grainy camera footage.,Survivor,Content Creator Collection,Uncommon,1,[],images/Customization/S31/S31_outfit_01_02.png
S31_outfit_01_03,30,,Editing Outfit,Ensemble she wore while spending countless hours into the night editing grainy camera footage.,Survivor,Content Creator Collection,Uncommon,1,[],images/Customization/S31/S31_outfit_01_03.png
S31_outfit_01_CV01,30,,Daring Ensemble,A comfortable and sharp look for exploring and taping the results.,Survivor,Haddie Essentials Collection,Common,1,[],images/Customization/S31/S31_outfit_01_CV01.png
S31_outfit_01_CV02,30,,Driven Ensemble,A comfortable and sharp look for exploring and taping the results.,Survivor,Haddie Essentials Collection,Common,1,[],images/Customization/S31/S31_outfit_01_CV02.png
S31_outfit_01_CV03,30,,Inquisitive Ensemble,A comfortable and sharp look for exploring and taping the results.,Survivor,Haddie Essentials Collection,Common,1,[],images/Customization/S31/S31_outfit_01_CV03.png
S31_outfit_01_CV04,30,,Spirited Ensemble,A comfortable and sharp look for exploring and taping the results.,Survivor,Haddie Essentials Collection,Common,1,[],images/Customization/S31/S31_outfit_01_CV04.png
S31_outfit_02,30,,Subscriber Q&amp;A Get-Up,"She liked to get dressed up before going live, to answer questions or talk to press online.",Survivor,Reporting Live Collection,Rare,0,[],images/Customization/S31/S31_outfit_02.png
S31_outfit_02_01,30,,Online Interview Get-Up,"She liked to get dressed up before going live, to answer questions or talk to press online.",Survivor,Reporting Live Collection,Rare,0,[],images/Customization/S31/S31_outfit_02_01.png
S32_outfit_006,31,,Undercover Espionage,"Her work made her the target of many individuals and corporations, so she had to make herself anonymous.",Survivor,Project W Collection,Very Rare,1,[],images/Customization/S32/S32_outfit_006.png
S32_outfit_008,31,,Lunar Qipao,A traditional but fashionable silk garment that she wore at the dawn of a new year.,Survivor,Resident Evil X Lny Collection,Very Rare,1,[],images/Customization/S32/S32_outfit_008.png
S33_outfit_006,32,,Cowgirl Outfit,An outfit that evokes memories of frontier medicine.,Survivor,Project W Collection,Very Rare,1,[],images/Customization/S33/S33_outfit_006.png
S34_outfit_006,33,,Arcane Ink,The arcane and mysterious ink helped him remember things he didn’t want to forget while searching the endless realms.,Survivor,Realm Traveler,Very Rare,1,[],images/Customization/S34/S34_outfit_006.png
S34_outfit_006_01,33,,Arcane Ink,The arcane and mysterious ink helped him remember things he didn’t want to forget while searching the endless realms.,Survivor,Realm Traveler,Very Rare,1,[],images/Customization/S34/S34_outfit_006_01.png
S34_outfit_009,33,,Auspicious Apparel,"A strange outfit he found while travelling through the Lost Realms. To him, it represented the dawn of a new day.",Survivor,Moonlight Burrow,Very Rare,0,[],images/Customization/S34/S34_outfit_009.png
S34_outfit_010,33,,Face the Unknown,He was wearing this outfit when the fog swallowed him.,Survivor,Of Blood And Rust Collection,Very Rare,0,[],images/Customization/S34/S34_outfit_010.png
S34_outfit_010_01,33,,Face the Unknown (Deep Rift),He was wearing this outfit as the fog swallowed him. It was warped by the terrible sensation that gripped him in that moment.,Survivor,Deep Rift Collection,Very Rare,0,[],images/Customization/S34/S34_outfit_010_01.png
S34_outfit_01_01,33,,Seeker of Knowledge,His relentless trek through the realms was to find an Observer.,Survivor,Veteran Of The Fog,Uncommon,1,[],images/Customization/S34/S34_outfit_01_01.png
S34_outfit_01_02,33,,Seeker of Truth,His relentless trek through the realms was to find an Observer.,Survivor,Veteran Of The Fog,Uncommon,1,[],images/Customization/S34/S34_outfit_01_02.png
S34_outfit_01_03,33,,Seeker of Insight,His relentless trek through the realms was to find an Observer.,Survivor,Veteran Of The Fog,Uncommon,1,[],images/Customization/S34/S34_outfit_01_03.png
S34_outfit_01_CV01,33,,Fog Wanderer,"Looks from many eras were available to him, as time worked differently here. This is the one he chose.",Survivor,Vittorio Essentials,Common,1,[],images/Customization/S34/S34_outfit_01_CV01.png
S34_outfit_01_CV02,33,,Fog Navigator,"Looks from many eras were available to him, as time worked differently here. This is the one he chose.",Survivor,Vittorio Essentials,Common,1,[],images/Customization/S34/S34_outfit_01_CV02.png
S34_outfit_01_CV03,33,,Fog Traveler,"Looks from many eras were available to him, as time worked differently here. This is the one he chose.",Survivor,Vittorio Essentials,Common,1,[],images/Customization/S34/S34_outfit_01_CV03.png
S34_outfit_01_CV04,33,,Fog Expeditioner,"Looks from many eras were available to him, as time worked differently here. This is the one he chose.",Survivor,Vittorio Essentials,Common,1,[],images/Customization/S34/S34_outfit_01_CV04.png
S34_outfit_02,33,,Tower Infiltrator,"Of the landmarks found in this new world, the towers were the most perplexing.",Survivor,Journey Into The Unknown,Rare,1,[],images/Customization/S34/S34_outfit_02.png
S34_outfit_02_01,33,,Tower Intruder,"Of the landmarks found in this new world, the towers were the most perplexing.",Survivor,Journey Into The Unknown,Rare,1,[],images/Customization/S34/S34_outfit_02_01.png
Smoke_outfit_001,9,,Hard Man,"Ready to go round for round, guv? Strap up yer wrists and&nbsp;tie them laces tight! It's time to throw down!",Survivor,Fight Club,Very Rare,1,[],images/Customization/Smoke_outfit_001.png
Smoke_outfit_002,9,,Busted Up,"Ready to go round for round, guv? Strap up yer wrists and&nbsp;tie them laces tight! It's time to throw down!",Survivor,Fight Club,Rare,1,[],images/Customization/Smoke_outfit_002.png
Smoke_outfit_003,9,,Pugilist,"On a long enough timeline, the survival rate for everyone drops to zero.",Survivor,Fight Club,Rare,1,[],images/Customization/Smoke_outfit_003.png
Smoke_outfit_004,9,,Supporter,"Like a real life superhero, it's time to don the uniform and stick up for the small guy.",Survivor,Sentinel,Uncommon,1,[],images/Customization/Smoke_outfit_004.png
Smoke_outfit_005,9,,Protector,"Like a real life superhero, it's time to don the uniform and stick up for the small guy.",Survivor,Sentinel,Uncommon,1,[],images/Customization/Smoke_outfit_005.png
Smoke_outfit_006,9,,Security,And make sure you pay for your goods on the way out.,Survivor,Sentinel,Uncommon,1,[],images/Customization/Smoke_outfit_006.png
Smoke_outfit_007,9,,Bruiser,"Alright then! You wanna get loud? Get loud!&nbsp;Get a pint and get rowdy, boy!&nbsp;Oiiiioiiiiii!",Survivor,Rowdy Boy,Rare,1,[],images/Customization/Smoke_outfit_007.png
Smoke_outfit_007_01,9,,Riot Guuuy,Don't let the Grrrls have all the fun.,Survivor,Wicked Wares,Very Rare,1,[],images/Customization/Smoke_outfit_007_01.png
Smoke_outfit_008,9,,Bully,"Alright then! You wanna get loud? Get loud!&nbsp;Get a pint and get rowdy, boy!&nbsp;Oiiiioiiiiii!",Survivor,Rowdy Boy,Rare,1,[],images/Customization/Smoke_outfit_008.png
Smoke_outfit_008_01,9,,Mechanic,"Whether it’s a flying machine, locomotive or a simple water pump, David will keep it in working order.",Survivor,The Threadbare Thirties,Very Rare,1,[],images/Customization/Smoke_outfit_008_01.png
Smoke_outfit_009,9,,Bouncer,"Alright then! You wanna get loud? Get loud!&nbsp;Get a pint and get rowdy, boy!&nbsp;Oiiiioiiiiii!",Survivor,Rowdy Boy,Rare,1,[],images/Customization/Smoke_outfit_009.png
Smoke_outfit_010,9,,Mancunian Fighter,A rugged work attire for a tough troublemaker.,Survivor,David Essentials,Common,1,[],images/Customization/Smoke_outfit_010.png
Smoke_outfit_011,9,,Mancunian Fighter,A rugged work attire for a tough troublemaker.,Survivor,David Essentials,Common,1,[],images/Customization/Smoke_outfit_011.png
Smoke_outfit_012,9,,Mancunian Fighter,A rugged work attire for a tough troublemaker.,Survivor,David Essentials,Common,1,[],images/Customization/Smoke_outfit_012.png
Smoke_outfit_013,9,,Mancunian Fighter,A rugged work attire for a tough troublemaker.,Survivor,David Essentials,Common,1,[],images/Customization/Smoke_outfit_013.png
Smoke_outfit_014,9,,Mancunian Fighter,A rugged work attire for a tough troublemaker.,Survivor,David Essentials,Common,1,[],images/Customization/Smoke_outfit_014.png
Spirit_outfit_001,,268435468,The Reckoning,"When the moon hangs low, the haunting begins.",Killer,Onryō,Very Rare,1,[],images/Customization/Spirit_outfit_001.png
Spirit_outfit_002,,268435468,Dark Manifest,The night whispers in your ears as you feel claws grazing your skin. Bear the markings of evil.,Killer,Surging Rage,Uncommon,1,[],images/Customization/Spirit_outfit_002.png
Spirit_outfit_003,,268435468,Onna Shibaraku,Embody the tale of superhuman strength and bravery.,Killer,Surging Rage,Uncommon,1,[],images/Customization/Spirit_outfit_003.png
Spirit_outfit_004,,268435468,Drowned,Gasping for air and only getting water. But your vengeance awaits. Your focus shifts: surviving is inevitable and so is your retaliation.,Killer,Surging Rage,Uncommon,1,[],images/Customization/Spirit_outfit_004.png
Spirit_outfit_005,,268435468,In the Family,"Darkness runs in the family. Go home, if you dare.",Killer,Spirit Aberrations,Common,1,[],images/Customization/Spirit_outfit_005.png
Spirit_outfit_006,,268435468,In the Family,"Darkness runs in the family. Go home, if you dare.",Killer,Spirit Aberrations,Common,1,[],images/Customization/Spirit_outfit_006.png
Spirit_outfit_006_01,,268435468,Top Student,A uniform dating from when her mother was healthy and her father employed. These days are long gone.,Killer,Hit The Books,Rare,1,[],images/Customization/Spirit_outfit_006_01.png
Spirit_outfit_006_02,,268435468,Junior Student,A uniform dating from when her mother was healthy and her father employed. These days are long gone.,Killer,Hit The Books,Rare,1,[],images/Customization/Spirit_outfit_006_02.png
Spirit_outfit_006_03,,268435468,Senior Student,A uniform dating from when her mother was healthy and her father employed. These days are long gone.,Killer,Hit The Books,Rare,1,[],images/Customization/Spirit_outfit_006_03.png
Spirit_outfit_007,,268435468,In the Family,"Darkness runs in the family. Go home, if you dare.",Killer,Spirit Aberrations,Common,1,[],images/Customization/Spirit_outfit_007.png
Spirit_outfit_007_01,,268435468,Tattered Tradition,"Once the height of luxury and elegance, now a testament to years of woe.",Killer,Cursed Kimono,Very Rare,1,[],images/Customization/Spirit_outfit_007_01.png
Spirit_outfit_008,,268435468,In the Family,"Darkness runs in the family. Go home, if you dare.",Killer,Spirit Aberrations,Common,1,[],images/Customization/Spirit_outfit_008.png
Spirit_outfit_009,,268435468,In the Family,"Darkness runs in the family. Go home, if you dare.",Killer,Spirit Aberrations,Common,1,[],images/Customization/Spirit_outfit_009.png
SwedenKiller_outfit_006,,268435473,Demonic Force,He grew arrogant following his recent conquests and believed that his success was destined.,Killer,Perfect Form,Very Rare,1,[],images/Customization/SwedenKiller_outfit_006.png
SwedenKiller_outfit_007,,268435473,Ice-Cold Legacy,"The day of Namahage was the perfect opportunity for him. Dressing as an Oni, he was welcomed into homes to admonish naughty children... but it wasn't the children he was after.",Killer,Wintertime,Very Rare,1,[],images/Customization/SwedenKiller_outfit_007.png
SwedenKiller_outfit_008,,268435473,Cursed Fate,"As stories circulated, many peasants believed him to be a literal oni. They feared that an otherworldly creature—something beyond human—was coming for them in the night.",Killer,Yamaoka Curse,Very Rare,1,[],images/Customization/SwedenKiller_outfit_008.png
SwedenKiller_outfit_009,,268435473,The Minotaur,"As memories and myths of The Entity’s victims merged in The Fog, a wretched minotaur materialized, unbound from any prison maze.",Killer,Greek Legends,Ultra Rare,1,[],images/Customization/SwedenKiller_outfit_009.png
SwedenKiller_outfit_010,,268435473,Demon’s End,"It was a violent, horrible end for Kazan. Overwhelmed by dozens of peasants after killing dozens of others, he was slashed, stabbed, beaten and left to die.",Killer,Grim Resolutions,Rare,1,[],images/Customization/SwedenKiller_outfit_010.png
SwedenKiller_outfit_011,,268435473,Fire Moon Warrior,He cleansed his blades in a sacred pond touched by the rays of the full Fire Moon.,Killer,Fire Moon Festival,Very Rare,1,[],images/Customization/SwedenKiller_outfit_011.png
SwedenKiller_outfit_012,,268435473,Armored Titan,A violent and deadly creature from a lost realm.,Killer,Attack On Titan Collection,Ultra Rare,1,[],images/Customization/Oni/SwedenKiller_outfit_012.png
SwedenKiller_outfit_013,,268435473,Bursting With Fury,"His overwhelming strength made him a priority candidate for testing. The searing pain of the experiment, more than anything, made his rage even more potent.",Killer,Hallowed Blight Collection,Very Rare,1,[],images/Customization/Oni/SwedenKiller_outfit_013.png
SwedenKiller_outfit_01_01,,268435473,Imprisoned Nobleman,"He was captured by a small group of farmers posing as samurai to be presented to the region's lord, but he escaped and killed his captors.",Killer,Imposter Noble,Uncommon,1,[],images/Customization/SwedenKiller_outfit_01_01.png
SwedenKiller_outfit_01_02,,268435473,Captured Nobleman,"He was captured by a small group of farmers posing as samurai to be presented to the region's lord, but he escaped and killed all his captors.",Killer,Imposter Noble,Uncommon,1,[],images/Customization/SwedenKiller_outfit_01_02.png
SwedenKiller_outfit_01_03,,268435473,Ensnared Nobleman,"He was captured by a small group of farmers posing as samurai to be presented to the region's lord, but he escaped and killed all his captors.",Killer,Imposter Noble,Uncommon,1,[],images/Customization/SwedenKiller_outfit_01_03.png
SwedenKiller_outfit_01_CV01,,268435473,Runaway Warrior,He set off to bring honor back to the samurai. He disappeared from home with his kanabo and his father's katana.,Killer,Blood And Tradition,Common,1,[],images/Customization/SwedenKiller_outfit_01_CV01.png
SwedenKiller_outfit_01_CV02,,268435473,Defiant Warrior,He set off to bring honor back to the samurai. He disappeared from home with his kanabo and his father's katana.,Killer,Blood And Tradition,Common,1,[],images/Customization/SwedenKiller_outfit_01_CV02.png
SwedenKiller_outfit_01_CV03,,268435473,Purist Warrior,He set off to bring honor back to the samurai. He disappeared from home with his kanabo and his father's katana.,Killer,Blood And Tradition,Common,1,[],images/Customization/SwedenKiller_outfit_01_CV03.png
SwedenKiller_outfit_01_CV04,,268435473,Rogue Warrior,He set off to bring honor back to the samurai. He disappeared from home with his kanabo and his father's katana.,Killer,Blood And Tradition,Common,1,[],images/Customization/SwedenKiller_outfit_01_CV04.png
SwedenKiller_outfit_02,,268435473,Degraded Lord,He entered the battle dressed as a lord and humiliated imposter soldiers before exiling them into a forest where he would later cut them down.,Killer,Feudal Domain,Rare,1,[],images/Customization/SwedenKiller_outfit_02.png
SwedenKiller_outfit_02_01,,268435473,Humiliated Lord,He entered the battle dressed as a lord and humiliated imposter samurai before exiling into a forest where he would later cut them down.,Killer,Feudal Domain,Rare,1,[],images/Customization/SwedenKiller_outfit_02_01.png
SwedenKiller_outfit_02_02,,268435473,Vengeful Lord,He entered the battle dressed as a lord and humiliated imposter samurai before exiling into a forest where he would later cut them down.,Killer,Feudal Domain,Rare,0,[],images/Customization/SwedenKiller_outfit_02_02.png
SwedenSurvivor_outfit_006,19,,Wild Card,Rumors about a new rider named Yui defeating the best racers on the narrow streets of Nagoya began spreading through the city.,Survivor,Underground Nagoya,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_006.png
SwedenSurvivor_outfit_007,19,,Snow Motocross,"As Yui practiced her drifting on a motocross circuit, a terrible snowstorm broke out.",Survivor,Wintertime,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_007.png
SwedenSurvivor_outfit_009,19,,Kumi-Daiko Performer,Yui grew up fascinated with the thundering drums that shook Hida’s mountains. She picked up taiko early on and now performed at nearby festivals.,Survivor,Grim Matsuri,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_009.png
SwedenSurvivor_outfit_010,19,,Sun Seeker,"An outfit for hot August days in Shikine-jima, and the calm, warm nights on the beach that followed.",Survivor,Waterfront Massacre,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_010.png
SwedenSurvivor_outfit_011,19,,Goddess of Victory,"As if summoned by her winning spirit, Yui found the vestments of Nieke within the fog.",Survivor,Greek Legends,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_011.png
SwedenSurvivor_outfit_012,19,,Miss Speedway,An outfit that’s tightly sealed to prevent blight contamination. Combines the stylings of a motorcyclist with a vintage twist.,Survivor,Hallowed Curse,Special Event,1,[],images/Customization/SwedenSurvivor_outfit_012.png
SwedenSurvivor_outfit_013,19,,Highway Queen,Yui had the choice between 1st place and saving a competitor’s life. She chose with her heart.,Survivor,Divergence,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_013.png
SwedenSurvivor_outfit_015,19,,Weekend Teatime,She met with her supportive grandmother for tea under a large cherry tree in full bloom.,Survivor,Hanami,Very Rare,1,[],images/Customization/SwedenSurvivor_outfit_015.png
SwedenSurvivor_outfit_015_01,19,,Spring Celebration,A memory from a parade she attended during a chilly but beautiful weekend at the beginning of the spring.,Survivor,St. Patrick'S 2023 Collection,Very Rare,0,[],images/Customization/Yui/SwedenSurvivor_outfit_015_01.png
SwedenSurvivor_outfit_017,19,,Mikasa’s Uniform,The outfit of a determined warrior from a lost realm.,Survivor,Attack On Titan Collection,Very Rare,1,[],images/Customization/Yui/SwedenSurvivor_outfit_017.png
SwedenSurvivor_outfit_018,19,,Midnight Techwear,She took to the streets wearing the bleeding edge of fashion. Design inspired by <b>Aiphelix</b>.,Survivor,Community,Very Rare,0,[],images/Customization/Yui/SwedenSurvivor_outfit_018.png
SwedenSurvivor_outfit_01_02,19,,Nagoya's Rising Star,She left everything behind for a chance to stand on the podium.,Survivor,Weekend Championship,Uncommon,1,[],images/Customization/SwedenSurvivor_outfit_01_02.png
SwedenSurvivor_outfit_01_03,19,,Nagoya's New Contender,She left everything behind for a chance to stand on the podium.,Survivor,Weekend Championship,Uncommon,1,[],images/Customization/SwedenSurvivor_outfit_01_03.png
SwedenSurvivor_outfit_01_04,19,,Nagoya's First Timer,She left everything behind for a chance to stand on the podium.,Survivor,Weekend Championship,Uncommon,1,[],images/Customization/SwedenSurvivor_outfit_01_04.png
SwedenSurvivor_outfit_01_CV01,19,,Hida's Troublemaker,"While in Hida she pursued her dreams, working hard to defy the rules and forge her own way.",Survivor,No Limits,Common,1,[],images/Customization/SwedenSurvivor_outfit_01_CV01.png
SwedenSurvivor_outfit_01_CV02,19,,Hida's Champion,"A sporty outfit she found in a trendy store in Hida. She customized the back with her racing gang's logo, Sakura 7.",Survivor,No Limits,Common,1,[],images/Customization/SwedenSurvivor_outfit_01_CV02.png
SwedenSurvivor_outfit_01_CV03,19,,Hida's Racer,"A sporty outfit she found in a trendy store in Hida. She customized the back with her racing gang's logo, Sakura 7.",Survivor,No Limits,Common,1,[],images/Customization/SwedenSurvivor_outfit_01_CV03.png
SwedenSurvivor_outfit_01_CV04,19,,Hida's Rebel,"A sporty outfit she found in a trendy store in Hida. She customized the back with her racing gang's logo, Sakura 7.",Survivor,No Limits,Common,1,[],images/Customization/SwedenSurvivor_outfit_01_CV04.png
SwedenSurvivor_outfit_02,19,,Versatile Suit Rider,Summer is here! A comfortable suit to feel free and unrestricted.,Survivor,Sport Bike Race,Rare,1,[],images/Customization/SwedenSurvivor_outfit_02.png
SwedenSurvivor_outfit_02_01,19,,Tech Suit Rider,"As she prepared for her official race, Yui had to swap her street clothes for safer, heavier gear.",Survivor,Sport Bike Race,Rare,1,[],images/Customization/SwedenSurvivor_outfit_02_01.png
TC_outfit_009,,268435458,Buoy on the Beach,"If chicks dig scars, they are gonna love you!",Killer,Waterfront Massacre,Very Rare,1,[],images/Customization/TC_outfit_009.png
TC_outfit_009_01,,268435458,3rd Degree Heat,A scorching look that leaves permanent injuries.,Killer,Waterfront Massacre,Very Rare,1,[],images/Customization/TC_outfit_009_01.png
TC_outfit_010,,268435458,Pyromania,"Darkness took its toll on The Hillbilly who had spent most of his days secluded in a dark, damp room. For the New Year, he sought the light that had been taken from him all those years ago.",Killer,New Year Celebration,Very Rare,1,[],images/Customization/TC_outfit_010.png
TC_outfit_011,,268435458,Sunday Slaughter,"It was a day like no other on Coldwind Farm, as years of rage were finally unleashed in one horrific massacre.",Killer,Unleashed,Very Rare,1,[],images/Customization/TC_outfit_011.png
TC_outfit_012,,268435458,Vile Scarecrow,A repugnant patchwork of human skin that strikes fear in birds and humans alike.,Killer,Harrowing Night,Very Rare,1,[],images/Customization/TC_outfit_012.png
TC_outfit_013,,268435458,The Milkman,"The Hillbilly couldn’t help but envy the freedom of the milkman, coming and going as he pleased.",Killer,Wholesome Days,Rare,0,[],images/Customization/TC_outfit_013.png
TC_outfit_01_03,,268435458,Williwaw's Touch,"After a blizzard, his appearance changed, but his murderous appetite stayed the same.",Killer,Winter Chill,Rare,0,[],images/Customization/TC_outfit_01_03.png
TC_outfit_05_03,,268435458,Highwayman,There was some kid who used to wear a jacket just like this. He went for a drive one day and never made it home.,Killer,Bloodthirsty Mechanic,Very Rare,1,[],images/Customization/TC_outfit_05_03.png
TC_outfit_05_04,,268435458,Cabin Fever,The chill of last winter lingered in the air. An extra layer was necessary for the backbreaking labor of the farm.,Killer,Spring Ensembles,Very Rare,0,[],images/Customization/Hillbilly/TC_outfit_05_04.png
TN_outfit_006_02,,268435459,Demure Dismemberer,A prim and proper exterior often hides a darkness deep within.,Killer,Spring Ensembles,Rare,0,[],images/Customization/Nurse/TN_outfit_006_02.png
TN_outfit_007_01,,268435459,Dirge of Yesterday,A tearful look back on the past.,Killer,Tragic Love Opera,Rare,1,[],images/Customization/TN_outfit_007_01.png
TN_outfit_008,,268435459,Mother Mercy,A spoonful of sugar helps the mustard gas go down.,Killer,War Is Hell,Very Rare,1,[],images/Customization/TN_outfit_008.png
TN_outfit_008_01,,268435459,Open Heart Surgery,"If a patient suffers from a broken heart, she can fix them.",Killer,Cupid'S Chosen Collection,Very Rare,0,[],images/Customization/Nurse/TN_outfit_008_01.png
TN_outfit_009,,268435459,Fluid Nightingale,"With foul serum still dripping from her wound, she broke free from her captor.",Killer,Hallowed Catalyst,Special Event,1,[],images/Customization/TN_outfit_009.png
TN_outfit_010,,268435459,Kampo Trainee,She began her work at a private lunatic asylum created to provide humane care for domestic detainees.,Killer,Grim Matsuri,Very Rare,1,[],images/Customization/TN_outfit_010.png
TN_outfit_012,,268435459,The Ashen Lady,"The life and love she had was no more, turned to dust and blown away.",Killer,Divergence,Very Rare,1,[],images/Customization/TN_outfit_012.png
TN_outfit_013,,268435459,Vengeful Enchantress,She projected a false image of serenity that deluded those around her.,Killer,Greek Legends,Very Rare,1,[],images/Customization/TN_outfit_013.png
TN_outfit_014,,268435459,The Accident,The ambulance that was supposed to take her to the hospital never made it.,Killer,Grim Resolutions Collection,Rare,0,[],images/Customization/Nurse/TN_outfit_014.png
TR_outfit_009,,268435456,Marrow Miner,"While exploring the mine's underground he uncovered his true nature. Like father, like son.",Killer,Good Son,Very Rare,1,[],images/Customization/TR_outfit_009.png
TR_outfit_010,,268435456,Seaside Psycho,The real reason you'll never go in the water again.,Killer,Waterfront Massacre,Very Rare,1,[],images/Customization/TR_outfit_010.png
TR_outfit_011_01,,268435456,Delinquent,As a teen he would venture underground and forge his way through his father's mines to set make-shift traps for unsuspecting employees.,Killer,Fun Times,Very Rare,1,[],images/Customization/TR_outfit_011_01.png
TR_outfit_012,,268435456,The Krampus,A holiday monstrosity that punishes all the naughty boys and girls. Every Survivor that has dropped pallets and blinded Killers better watch out.,Killer,Holiday Horror,Ultra Rare,0,[],images/Customization/TR_outfit_012.png
TR_outfit_013,,268435456,Beast of Nature,"The union boys moved their meetings deep into the forest, but Evan was prepared to track his prey.",Killer,Forest Gloom,Rare,1,[],images/Customization/TR_outfit_013.png
TR_outfit_016,,268435456,Hit The Ice,He always wanted to play in the park with the other kids but never had the chance.,Killer,Deadly Games Collection,Very Rare,1,[],images/Customization/Trapper/TR_outfit_016.png
TR_outfit_01_03,,268435456,Deep Frostbite,The harsh winter froze his hands but failed to cool his lust for blood.,Killer,Winter Chill,Rare,0,[],images/Customization/TR_outfit_01_03.png
TR_outfit_01_04,,268435456,Hack-o-Lantern,A fun way to hack up your victims on Halloween. They’ll surely appreciate the effort.,Killer,Halloween 2021,Rare,0,[],images/Customization/TR_outfit_01_04.png
TR_outfit_09_02,,268435456,Circus Brawns,Step up and see the incredible feats performed by this savage beast! But don't get too close! He bites!,Killer,Circus Strongman,Very Rare,0,[],images/Customization/TR_outfit_09_02.png
TR_outfit_09_03,,268435456,Deathmatch Wrestler,"As a child, he remembered seeing a scary fighter in a newspaper ad. When he woke up in a trial, he bore in this remnant from a lost realm.",Killer,Tricks And Treats,Very Rare,0,[],images/Customization/Trapper/TR_outfit_09_03.png
TW_outfit_007_01,,268435457,Lord Dracula,A Halloween costume of the man who spawned a thousand vampire stories.,Killer,Halloween 2021,Very Rare,0,[],images/Customization/TW_outfit_007_01.png
TW_outfit_008,,268435457,Weathered Scarecrow,"Void of humanity, nothing but a weathered husk of torment and rage remains.",Killer,Withering Harvest,Very Rare,1,[],images/Customization/TW_outfit_008.png
TW_outfit_009,,268435457,Night Whistler,He visits those who draw attention to themselves by whistling in the woods late at night.,Killer,Woodland Rites,Rare,1,[],images/Customization/TW_outfit_009.png
TW_outfit_010,,268435457,Mangled Wrecker,"Returning to the place where it all began, he contemplates the time when he was a decent human being.",Killer,Route 66,Very Rare,1,[],images/Customization/TW_outfit_010.png
TW_outfit_011,,268435457,Wetland Wrecker,"The Wraith ventured in mangrove swamps, covering his arms in mud. He scavenged materials from crashed vehicles to cover the rest of his body.",Killer,Bayou Vehicle,Very Rare,1,[],images/Customization/TW_outfit_011.png
TW_outfit_012,,268435457,Phantom of Vengeance,All-consuming hatred begins as a spark of injustice. All it needs from there is a drop of kerosene.,Killer,Conviction,Very Rare,1,[],images/Customization/TW_outfit_012.png
